Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,7077.10652,7348.301519,7291.766821,6560.475988,5866.44136,5965.551352,6036.007291,6176.670628,7325.854891,6947.004948,6503.705888,6896.03123,6981.558739,6920.590458,7405.20641,7699.466165,8049.786312,9450.669342,10626.9732,5364.147857,1940.690624,5351.444399,7324.022244,8626.163874,8750.101134,8368.274013,8176.017155,9034.459596,9400.750633,9493.796586,9860.505984,9710.553216,10159.90019,10969.80369,12017.98103,10451.21809,9522.590214,10648.72763,10529.49468,11311.93659,10504.88017,10424.34167,9775.196212,8681.351678,9731.544496,9684.891356,9526.71485,9772.008833,8352.780241,8871.940725,8570.593912,9129.597986,,
Latin America & Caribbean (excluding high income),LAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,765.8739617,789.7434817,829.3711509,853.5681332,865.700714,889.0074048,911.752576,945.1722747,978.0598698,1008.606721,991.1136212,995.6700663,965.8053422,988.4429134,994.3681838,993.0137155,1017.525615,1015.278707,1018.260882,1001.428484,1005.761373,998.1603889,997.4240044,1025.294304,1021.230653,1042.784729,1070.529394,1088.510485,1089.046769,1078.348809,1072.945975,1075.696842,1104.905942,1137.634495,1160.092151,1179.839396,1201.796436,1224.537289,1180.304006,1230.633076,1254.710141,1278.69803,1311.71222,1317.025272,1296.623944,1272.44974,1259.381753,1245.074925,1251.233635,1173.70334,1234.37408,1238.999957,,
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8284332,305.2037883,308.9648365,314.0195747,319.0629069,324.8568175,349.3850208,377.457251,406.7275967,420.2696708,425.3694773,424.2265917,430.5176093,446.0930677,458.1925198,602.3395488,754.1302558,811.8412303,805.8820107,782.6903084,701.7287906,727.4147174,815.0865404,,
Lebanon,LBN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,755.540785,760.3119699,924.3836319,927.8798263,803.5909819,850.9731818,656.8943452,766.0469723,808.3045547,839.9677665,783.4944787,584.6996217,625.2709212,626.0505135,723.8106457,782.9424927,786.8765978,572.9861413,556.3042421,543.4791747,659.1432523,653.947203,921.5514808,991.740635,1115.100833,1155.745384,1277.856548,1237.773802,1272.570047,1136.870145,1199.710236,1175.253465,1157.298816,1149.060019,1079.47193,985.7854713,823.8750048,1061.379123,1336.59417,1272.704426,1257.015336,1383.47674,1238.323834,1192.553006,1284.150182,1356.177023,1475.80821,1431.813561,1486.475749,1249.321463,972.8063504,617.482999,,
Liberia,LBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,729.1108476,987.2193006,1122.684236,1191.434049,1425.119266,1221.635969,1434.302158,1534.781358,1623.754192,2058.445359,2102.090413,2221.140663,2271.51804,2402.654153,2598.909393,2510.33964,2665.725849,2497.027554,2645.428652,2512.507619,2493.275966,2429.439548,2472.150116,2739.836625,2850.593105,2937.611345,2932.651895,2967.342133,2854.883431,2976.836507,3074.780588,3089.632828,3033.310814,3051.033455,3114.985643,2733.383007,2363.562475,2578.959429,2784.554546,3131.506083,2631.727946,3101.476813,2747.590738,3550.574282,3230.977572,3118.867678,3485.709594,3055.563904,3413.933852,1687.139661,2368.630389,2539.198138,,
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.6355499,,,,,,,,,,,,,,730.6425392,743.4270172,714.1185437,763.0038508,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,825.8648166,843.4450861,883.468217,911.743317,911.4460882,935.6525581,960.486097,995.0835771,1027.293566,1063.88384,1051.656857,1050.60024,1029.40727,1042.969204,1041.774903,1043.556654,1062.916231,1059.12285,1064.732495,1054.418259,1060.993655,1068.36337,1056.813512,1096.435584,1086.073164,1116.871657,1146.328067,1169.190196,1182.050339,1172.773917,1158.564045,1185.187425,1203.827096,1231.638975,1260.720765,1284.478929,1308.889186,1326.302229,1279.260049,1347.018254,1358.286652,1385.238249,1426.569586,1407.979011,1384.898472,1352.269384,1333.893672,1300.475766,1309.573932,1213.97189,1283.367741,1296.751584,,
Least developed countries: UN classification,LDC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,317.5512466,316.4242483,316.7737335,313.8047685,307.6808871,306.7313185,304.1231906,302.1427841,300.4690715,302.7845509,298.1614241,296.7951364,296.3403059,294.8604052,296.3558736,295.6487195,292.3899606,294.7919919,293.9005164,284.6217484,282.3983776,281.7826435,278.9947407,285.6007146,291.509657,291.1138632,293.7403134,287.8483178,291.1728781,287.3758126,292.4875378,294.2178181,298.9145818,297.9776885,299.4500872,305.2868467,304.5034216,310.4607906,317.1557377,317.1998067,322.2284379,324.8015553,338.9393801,340.7819298,344.0671493,348.9341159,351.8528931,351.8315982,355.6634891,356.2826742,363.0835443,365.2763806,,
Low income,LIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8869965,509.759348,476.0362189,451.3049218,442.7979696,441.6968773,428.5796892,429.3008614,410.6512172,415.3107294,405.7811384,410.2488618,406.773671,406.6704218,404.1653677,417.0485069,420.4486566,398.3796498,407.3029707,403.7172411,394.5375288,378.0802716,356.798795,357.0286921,361.1470966,339.6071087,335.887156,357.7806346,351.7568148,353.3890296,352.4249995,354.1133977,352.4549805,,
Liechtenstein,LIE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,302.5750663,315.8185071,316.4884454,295.1792139,303.2619272,299.8079985,291.5882853,301.9259506,307.6778987,305.3946619,306.3029466,320.0896578,319.5674073,328.0753096,321.3807583,328.0706893,336.7983792,338.179064,335.6949174,337.3735254,339.919336,343.2964477,355.828231,336.751424,341.9342368,375.3591888,381.6832872,380.7520994,399.1008336,431.6211696,410.7183986,413.944441,435.1907361,438.0223576,445.2536373,446.3037435,451.9326244,437.1798996,441.0006726,467.2912708,472.0040702,481.9248331,456.5652152,485.8429929,501.472735,542.5323335,514.1916948,508.4992767,523.4233935,511.0663638,527.1168098,473.9208256,,
Lower middle income,LMC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,299.672153,301.288825,304.8098164,307.2619294,310.5153041,314.6944416,316.9997049,317.0159392,322.7944217,325.8519812,331.4032713,335.5901855,339.0098419,340.056632,347.5883011,349.5860082,354.9886445,360.8417607,367.2293202,362.8469247,366.4684967,368.2718629,369.0881428,371.4607352,376.6583258,383.3823917,390.5160142,393.6913059,403.9173959,401.0224332,402.7411546,406.6499133,409.4793867,422.5445797,432.4499209,442.3097415,455.049913,467.9011743,479.7168869,498.596972,511.3570221,522.493087,524.6997822,545.1226006,549.4346833,560.5516769,575.4874552,589.1432739,590.3079677,567.0753707,599.2237374,619.0102074,,
Low & middle income,LMY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,438.4453125,446.6083092,458.3301662,464.9555177,483.9715881,494.5261239,514.8628752,533.7679507,543.314983,545.0224941,544.4969829,554.4561209,555.5787224,571.4352427,579.1071273,586.904815,599.9357815,612.0803629,618.3974885,721.4703841,711.8482724,701.4415529,702.8831056,704.2389864,721.4045244,725.4748853,730.1716144,723.0844437,728.7741298,731.2404819,736.3613539,753.6667614,797.2972793,852.4036067,891.5636071,930.4717049,967.1582037,988.1336014,1005.001664,1064.703655,1103.090554,1120.141827,1134.304563,1151.05089,1137.297765,1137.032996,1162.326703,1189.773612,1215.962944,1198.374832,1261.562804,1281.132693,,
Lesotho,LSO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2050571,16.8964239,9.768321129,9.727287807,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,603.001195,617.7120415,632.7000477,638.3037149,675.9473729,692.318734,729.9125698,774.2337589,786.0407549,782.3888943,759.682815,769.5868123,778.5352316,803.0403208,817.8644734,836.187275,859.1585588,879.958074,881.6067917,1360.68621,1319.601144,1273.592844,1260.232395,1218.400779,1241.764174,1254.579691,1234.759499,1216.094972,1225.681583,1243.610733,1270.228701,1309.277446,1410.35208,1518.379769,1603.64942,1702.128896,1779.339773,1824.27282,1849.049897,2003.075266,2095.111002,2143.464513,2184.271415,2203.065976,2185.134156,2184.365179,2232.679961,2315.3157,2365.385425,2381.818808,2534.330997,2562.810947,,
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344.382522,4601.930954,2978.477944,2472.214285,2220.474035,2401.166343,2610.086282,2493.74956,2637.510485,2262.27498,2040.580886,2388.281422,2578.770975,2714.295086,2784.894036,2668.049724,2669.903958,2927.728514,2978.883257,2771.818699,2276.517761,2412.977601,2468.164584,2352.913373,2376.275378,2420.605551,2504.983838,2653.399843,2711.161868,2707.607647,2654.529805,2754.495206,2428.002617,2340.154718,
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,10523.40669,10534.01821,10414.54092,10465.81302,11150.05034,10926.39517,10480.60618,10361.97257,11114.66726,11974.19259,12106.15294,11863.08959,12009.57011,12648.56042,13023.88959,10504.9812,10668.56744,10278.55755,11096.00367,10458.11286,9774.650556,8526.037374,8057.809999,7576.207121,8112.675479,8346.926421,8163.548751,7942.948078,8158.433525,8699.936356,8874.233753,9353.563272,9262.232843,9267.142671,8823.412303,7705.611392,7711.396868,7410.059416,7067.127833,7267.21827,7682.155552,7986.413895,8205.474696,8553.03438,9381.203821,9429.924653,9172.055983,8779.50608,8625.433336,7958.76293,8335.835007,8062.979119,7723.784323,7320.721679,6878.681452,6548.759621,6342.68338,6313.353712,6414.600505,6377.098107,5436.118801,5630.676781,4875.198673,4656.891087,
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962.615354,2799.849778,2342.086462,2058.799467,1894.087371,1849.74049,1840.133107,1821.525033,1796.354746,1664.120484,1618.639842,1759.370124,1763.470876,1890.176749,1961.333073,2022.797769,2114.393491,2179.776479,2106.601058,2056.154241,2149.363128,2066.714761,2171.078708,2156.588285,2177.029683,2155.852207,2172.438847,2265.216939,2403.499818,2343.228778,2251.26939,2375.37909,2253.983977,2370.27307,
Macao SAR (China),MAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,190.2866095,199.882296,215.8548901,228.3397321,230.9427101,243.5377647,261.2229108,269.9726179,280.7458528,277.8448015,271.7303496,275.4678071,279.2039256,280.8304318,279.4710652,281.9681672,283.530444,291.9687663,311.2467582,312.5523094,322.8448469,336.3627099,343.5855853,362.4913875,353.7257575,366.0872526,371.7411779,373.2691326,391.1177776,387.6743264,405.3857336,406.6348383,399.7363684,463.8948607,484.7979088,486.5827301,495.4718136,507.9323233,504.8585976,526.0985283,559.3532791,559.6565392,554.3220767,555.5910403,563.6031066,558.0620239,577.5820989,577.1785729,614.5027336,575.6992968,616.368739,602.9944778,,
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322.285793,2767.595103,2296.833528,2048.937571,1715.885339,1597.878401,1376.043483,1318.396833,1217.564184,1063.339557,985.928952,1046.101541,1063.47434,1157.570825,1166.211911,1219.633344,1197.85781,1173.389147,1168.165125,1111.421973,1302.475375,1322.507233,1316.743549,1184.741826,1277.264728,1307.969354,1356.236008,1397.512408,1495.69666,1500.147064,1461.574136,1611.564728,1422.607416,,
Madagascar,MDG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.5012614,226.6163002,227.1363394,229.1047245,209.5547581,243.7961873,247.0460736,249.2880419,251.8763465,256.0167912,255.7099865,254.1678323,235.9047024,247.0539249,250.2459933,250.7808072,250.8347425,254.4415172,259.1972659,253.6276129,255.4867931,259.2933148,265.2420595,268.4940739,271.2816858,275.4307685,293.322518,299.4537102,292.8209058,313.7750022,301.7486447,308.9534752,308.6725396,,
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.448154,,,,,,,,,,,,,,829.4267334,734.2647073,917.6328895,921.4771988,,,,,,,,,,,,,,,,,
Middle East. North Africa. Afghanistan & Pakistan,MEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,413.5257011,410.8010416,458.0058651,475.8487637,502.063232,533.7438137,566.037836,597.8155256,674.5890278,709.0151424,772.8395353,834.8746331,827.6512975,842.0292489,863.5054165,872.5714498,909.2241236,944.1069746,984.051659,937.2716853,955.7201986,1017.02371,1059.992435,1102.630345,1110.582507,1108.064035,1142.959967,1138.695899,1155.404387,1161.055016,1221.843647,1245.093182,1247.122444,1284.838526,1348.528793,1383.129048,1418.554011,1474.532927,1485.532523,1517.606589,1516.781168,1552.951607,1535.475807,1591.428417,1580.105328,1602.181248,1632.237494,1599.465444,1614.519766,1559.825953,1610.68077,1627.89324,,
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,819.8927631,879.8046491,944.1067576,975.8373098,1002.748311,1043.605403,1098.424512,1196.219275,1278.996232,1413.282719,1474.163702,1509.037889,1390.448324,1422.456746,1447.358645,1379.740303,1422.307478,1411.517466,1446.368749,1493.469007,1538.05503,1521.788308,1518.9615,1525.218297,1450.416001,1456.888971,1507.504461,1524.356962,1543.47531,1529.248398,1551.282032,1545.304733,1632.939744,1640.127094,1706.745809,1711.48202,1680.390184,1665.609827,1606.295544,1571.316903,1622.078058,1641.235475,1621.713463,1570.990786,1527.091446,1512.672204,1464.262868,1482.97908,1458.648355,1349.951822,1398.808705,1419.799981,1400.945532,
Marshall Islands,MHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.9428472,558.7022695,577.011848,614.9706928,,,,,,,,,,,,,,,,,
Middle income,MIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,433.5074519,442.2660547,454.2944699,461.0150328,480.6406129,491.2781663,511.8872245,531.0704544,540.2498329,541.9879119,541.3382553,551.1786327,551.959211,568.1520149,576.2565426,584.8278437,598.7553951,611.233557,618.2345344,731.4494483,721.7936839,712.7509068,715.6542512,717.6487542,735.870351,741.0358055,746.1240297,739.8302764,745.7739098,749.0654164,754.4340368,773.1309813,819.500145,878.4566594,919.5225986,960.98416,1001.762994,1023.696826,1042.352169,1106.950003,1149.443474,1171.136475,1186.793937,1204.922832,1192.361084,1193.128165,1219.53241,1250.38259,1279.513414,1261.868156,1330.97333,1353.613367,,
North Macedonia,MKD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.335207,1180.710719,1328.908254,1380.860606,1241.008215,1251.215698,1468.035802,1345.471196,1439.11481,1343.529038,1316.525513,1266.250098,1251.053245,1379.165385,1362.184497,1453.504361,1486.595749,1550.394715,1540.697797,1437.831856,1475.242775,1619.762476,1549.523431,1441.72181,1404.882811,1387.979624,1408.22019,1438.491959,1370.121651,1503.513369,1388.546464,1455.088402,1480.63405,,
Mali,MLI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,695.9563925,873.0335593,844.4771674,775.4639134,687.9877195,778.1662273,822.8654266,950.3420572,907.525962,1005.122456,1129.51201,1255.8101,945.0902204,1245.235078,1023.899397,1678.113884,1750.653875,1871.376952,1983.2688,1961.642556,1846.461372,1807.04452,2288.960212,2056.334334,1879.028974,1836.618412,2047.396727,1792.799479,1943.413763,1731.675152,2001.300942,1851.864129,2071.449527,2066.571639,2101.87985,2095.17873,2131.222962,2153.749038,1953.434088,2022.688949,2002.2597,2102.784198,1822.112902,1793.378774,1448.872265,1311.667326,1451.209231,1407.696371,1440.482792,1336.72896,1363.193998,1456.245248,,
Myanmar,MMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,284.2833007,282.8141399,272.7661464,278.4361613,277.7578893,282.5804938,283.0715533,281.1936555,281.2262034,283.5705646,282.2623896,282.9027608,280.9153389,284.8870116,300.118448,300.4243776,283.7248286,276.0197443,278.936416,268.2588962,260.0213843,264.4483181,258.8368245,271.5286106,277.2160103,274.2079336,276.4218648,280.3978026,278.0091004,283.525751,274.124812,280.5242424,301.406139,314.736266,312.7745473,314.3535009,323.4434594,309.2941977,290.5724844,278.4834538,279.9982956,303.8549629,317.0285887,345.0594574,353.4068269,376.1371986,429.2115827,429.0323168,426.0342363,420.3526555,404.3143688,399.5211852,,
Middle East. North Africa. Afghanistan & Pakistan (excluding high income),MNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,314.7606713,318.094757,346.9996965,375.9506342,394.2562473,422.2842349,444.6906255,452.6383897,494.4701177,494.3187624,521.2105427,563.4133257,552.1343139,581.0576286,601.757915,605.092864,612.8556419,618.9240139,652.2146881,663.1205672,668.5945021,698.6755884,728.820352,757.7754128,769.5406534,756.1709632,799.171258,782.4963023,801.4428826,788.1405609,823.4680946,825.8940668,828.7301697,872.2762613,923.850413,935.9546921,955.9928903,978.9544366,978.2229574,973.5586851,968.6786395,985.704491,973.9815249,1006.492408,970.8593963,1000.067707,1046.240995,1027.969476,1059.575723,1021.057254,1067.426718,1069.466229,,
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.812049,1841.679437,1828.433934,1965.215934,1555.005017,1820.452494,1811.216125,1701.468279,1574.55137,1532.342795,1599.593892,1552.233072,1625.496083,1679.559764,1737.593199,1625.86285,1730.511512,1674.128603,,
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,1624.903592,1707.802016,1755.344078,1822.207249,1688.480994,1631.637349,1749.156803,1525.687813,1426.381477,1216.203378,1191.543071,985.242878,949.7765573,944.3102575,932.3735138,979.2555853,971.4066795,1025.680162,988.432178,1007.310896,1151.954611,1301.099282,1341.9562,1326.194231,1354.689169,1411.626692,1521.093537,1558.690252,1750.802162,1763.805247,1516.3411,1588.341265,1603.821551,1772.470145,2018.310917,1771.644056,1923.654262,1890.631139,,
Northern Mariana Islands,MNP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,815.5030139,778.3756579,759.2305412,729.9779246,700.1580682,667.5166199,654.6341678,613.3667977,593.2340473,592.795518,566.5182445,554.2364625,536.9658423,519.2698024,507.3546797,493.3479127,486.3895502,481.3969829,472.3916199,443.8130728,432.8480271,429.600333,424.5282891,402.2830819,388.8240174,384.5115854,386.520709,383.191403,383.7048031,396.0280409,407.1455688,409.4550471,421.1304748,426.3789455,424.4912782,428.6925219,338.4661913,338.6616642,358.8798599,317.8812307,370.8705383,364.8286696,380.5824197,383.3226354,385.1465671,380.805586,371.7391255,366.2414524,359.7532608,342.9456516,353.107427,358.6376944,,
Mauritania,MRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,434.1956317,435.4247917,439.0213444,449.4215539,448.7556054,460.0207169,474.5343664,476.3175965,467.9372726,446.2966816,435.0214491,414.6018069,426.413934,431.8888859,433.200265,490.7376794,512.0115975,513.9675568,561.1618439,629.432902,634.4580545,657.8145233,678.879066,657.6575703,697.031159,702.2599626,712.6164275,750.4861669,775.9203937,851.2436821,886.7921615,873.2217132,909.0895641,919.8380837,945.7547203,1006.020629,1007.594699,1026.707093,999.514481,1050.757672,1053.558014,1066.25425,1085.550196,1104.475355,1136.149191,1135.898027,1156.155179,1142.144241,1163.151792,1025.837442,1072.429457,1095.738797,,
Malawi,MWI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,580.7165821,573.8236097,555.0331344,612.534736,629.1843715,667.0081958,656.7035123,824.430367,942.9320656,916.0770595,945.6881876,928.8008109,1048.095511,1046.185554,1019.401324,1107.565351,1084.810303,1102.659972,1174.150362,1188.82453,1433.290442,1542.601653,1628.856475,1579.983076,1669.430762,1804.84151,2053.29505,1902.762247,1883.08206,2102.392125,2135.788405,2154.461906,2254.16676,2371.200287,2515.148727,2472.126833,2584.765826,2678.819498,2483.792734,2529.591689,2591.224708,2587.431704,2869.769116,2879.923522,2706.926963,2759.172283,2617.764623,2839.452448,2878.298885,2722.603166,2793.499535,2867.096519,,
North America,NAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5516.345977,5494.086457,5654.544543,5869.044418,6024.09479,6201.770587,6469.291448,6693.144005,6960.887266,7215.690803,7466.148368,7528.958471,7837.852245,8060.070944,7830.599969,7609.23966,8022.210308,8202.50574,8353.196466,8281.908558,7931.208139,7638.529661,7250.713423,7187.118903,7436.015009,7457.422268,7390.388879,7626.997783,7853.258884,7897.5529,7666.429165,7619.616973,7669.588373,7715.241545,7776.034179,7783.702013,7863.873675,7849.109213,7816.234788,7939.130511,8071.389524,7842.789591,7850.060544,7841.1617,7926.419529,7894.741999,7766.086252,7814.541029,7544.656432,7116.299742,7210.812809,7078.670182,6900.617228,6964.989321,7000.658173,6876.667625,6789.517854,6747.602457,6880.164137,6842.868004,6276.14951,6560.644311,6623.240863,6501.400172,
Namibia,NAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.5515725,496.9384325,517.5875437,539.2013213,572.602838,598.2816905,594.6319242,601.7100658,582.5099743,576.4802423,664.1853602,601.6737376,618.7813049,659.4426485,702.4193464,693.0158019,697.0144694,758.3587306,775.7972595,653.1265746,657.4834711,667.491795,671.7775446,691.051617,716.9803138,759.4616683,714.9695227,733.1925985,718.3866434,678.3324928,680.9180084,692.4613564,,
New Caledonia,NCL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6998574,172.9480262,171.4734628,173.3897122,172.3897525,171.0013008,172.8275852,207.3875854,206.0831075,203.3713629,127.8478804,127.0883735,127.2759721,128.2624786,129.2999406,126.0312963,124.9052244,125.8749745,127.0654141,129.7769807,134.7459912,112.8798035,128.3627525,154.8121995,151.6969478,148.7865325,147.4520961,143.8315997,146.1015849,148.1228692,147.8173882,151.6880157,162.0458659,,
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,579.9114088,586.0618868,597.4194261,600.3721128,608.0983662,621.9887125,636.059088,645.5850986,652.1868468,662.3597883,671.1802975,683.7861985,685.1409764,669.316791,672.4870451,660.5881752,665.5986364,667.2750592,672.2360452,287.4799742,298.6579616,307.4857649,299.6541357,263.0186321,256.9182145,268.0731513,278.4892268,269.3650108,272.1801928,273.9410855,282.8943079,283.6715785,296.7495145,286.2792116,305.4019354,287.9507963,281.7160323,287.0963948,260.3546797,334.6695634,376.0698646,356.7280944,350.9735487,348.5058441,319.5808544,330.718925,316.0890057,299.7500414,330.3255379,323.1308932,334.2854504,333.0607296,,
